word1,word2,similarity
alle,nach,0.30284780263900757
alle,nicht,0.5241742134094238
alle,nichts,0.3968403935432434
alle,noch,0.5485413074493408
alle,nun,0.5262982845306396
alle,nur,0.5850443243980408
alle,ob,0.12718486785888672
alle,oder,0.24400554597377777
alle,ohne,0.46225810050964355
alle,sehr,0.47500482201576233
alle,sein,0.29820889234542847
alle,seine,0.4607658386230469
alle,seinem,0.2752334177494049
alle,seinen,0.405108779668808
alle,seiner,0.3162606656551361
alle,seines,0.30463671684265137
alle,selbst,0.4645072817802429
alle,sich,0.4939185380935669
alle,sie,0.523284912109375
alle,sind,0.54176926612854
alle,so,0.1808224618434906
alle,solche,0.5598628520965576
alle,solchem,0.2792503833770752
alle,solchen,0.39350348711013794
alle,solcher,0.44515174627304077
alle,solches,0.32261449098587036
alle,soll,0.2991071343421936
alle,sollte,0.3524845242500305
alle,sondern,0.405131459236145
alle,sonst,0.4672735631465912
alle,um,0.09736193716526031
alle,und,0.37413448095321655
alle,uns,0.507825493812561
alle,unser,0.3241345286369324
alle,unsere,0.5597679018974304
alle,unserem,0.31004858016967773
alle,unseren,0.46441715955734253
alle,unseres,0.329497754573822
alle,unter,0.3332580029964447
alle,viel,0.4086742699146271
alle,vom,0.19756796956062317
alle,von,0.33751949667930603
alle,vor,0.3407607078552246
alle,war,0.2880309820175171
alle,waren,0.4707554876804352
alle,warst,0.20914432406425476
alle,was,0.4054955244064331
alle,weg,0.35243934392929077
alle,weil,0.45592719316482544
alle,weiter,0.3507498502731323
alle,welche,0.502973735332489
alle,welchem,0.31667670607566833
alle,welchen,0.3872273862361908
alle,welcher,0.33126604557037354
alle,welches,0.28692305088043213
alle,wenn,0.4766389727592468
alle,werde,0.34009653329849243
alle,werden,0.3586243987083435
alle,wie,0.4103359580039978
alle,wieder,0.46359145641326904
alle,will,0.2753317058086395
alle,wir,0.56951904296875
alle,wird,0.3059473931789398
alle,wirst,0.32114601135253906
alle,wo,0.13296061754226685
alle,wollen,0.4368297755718231
alle,wollte,0.2886371314525604
alle,während,0.40933719277381897
alle,würde,0.3241199254989624
alle,würden,0.43863844871520996
alle,zu,0.08555801957845688
alle,zum,0.2869529128074646
alle,zur,0.21463897824287415
alle,zwar,0.48588061332702637
alle,zwischen,0.2827622890472412
alle,über,0.4695400297641754
allem,allen,0.4955315887928009
allem,aller,0.35119694471359253
allem,alles,0.5477269887924194
allem,als,0.44306644797325134
allem,also,0.49108368158340454
allem,am,0.1300719678401947
allem,an,0.21870583295822144
allem,ander,0.322826623916626
allem,andere,0.3725888729095459
allem,anderem,0.5916175246238708
allem,anderen,0.39034536480903625
allem,anderer,0.32894474267959595
allem,anderes,0.3852384090423584
allem,anderm,0.34181904792785645
allem,andern,0.35227733850479126
allem,anders,0.3747151792049408
allem,auch,0.659182071685791
allem,auf,0.4476989209651947
allem,aus,0.39750075340270996
allem,bei,0.5001582503318787
allem,bin,0.3038109540939331
allem,bis,0.32074078917503357
allem,bist,0.2645582854747772
allem,da,0.26783570647239685
allem,damit,0.5011135935783386
allem,dann,0.46156740188598633
allem,das,0.48233866691589355
allem,dass,0.53947913646698
allem,dasselbe,0.36685943603515625
allem,dazu,0.38260143995285034
allem,daß,0.4530007541179657
allem,dein,0.21686425805091858
allem,deine,0.23375441133975983
allem,deinem,0.22737638652324677
allem,deinen,0.25989824533462524
allem,deiner,0.19561932981014252
allem,deines,0.09849216043949127
allem,dem,0.4859880805015564
allem,demselben,0.3045193552970886
allem,den,0.4619497060775757
allem,denn,0.5233026742935181
allem,denselben,0.28873223066329956
allem,der,0.4272037148475647
allem,derer,0.3186684548854828
allem,derselbe,0.22436751425266266
allem,derselben,0.268413782119751
allem,des,0.19095878303050995
allem,desselben,0.16345864534378052
allem,dessen,0.3924432098865509
allem,dich,0.3124725818634033
allem,die,0.5179411172866821
allem,dies,0.4842872619628906
allem,diese,0.43159979581832886
allem,dieselbe,0.28087878227233887
allem,dieselben,0.32462334632873535
allem,diesem,0.4211828410625458
allem,diesen,0.43021124601364136
allem,dieser,0.3979727625846863
allem,dieses,0.3254489600658417
allem,dir,0.3471440374851227
allem,doch,0.4909268617630005
allem,dort,0.44615355134010315
allem,du,0.1504463255405426
allem,durch,0.4806329011917114
allem,ein,0.3884011209011078
allem,eine,0.3662486672401428
allem,einem,0.3740803301334381
allem,einen,0.3492855429649353
allem,einer,0.29553651809692383
allem,eines,0.21965117752552032
allem,einig,0.3597337007522583
allem,einige,0.4692484736442566
allem,einigem,0.41182348132133484
allem,einigen,0.5724213719367981
allem,einiger,0.5137717127799988
allem,einiges,0.46124768257141113
allem,einmal,0.497020423412323
allem,er,0.19633395969867706
allem,es,0.26292717456817627
allem,etwas,0.4828062057495117
allem,euch,0.3769553303718567
allem,euer,0.19893066585063934
allem,eure,0.24798470735549927
allem,eurem,0.21206772327423096
allem,euren,0.27157720923423767
allem,eurer,0.24593746662139893
allem,eures,0.09519705176353455
allem,für,0.527543306350708
allem,gegen,0.3993520140647888
allem,gewesen,0.3289017677307129
allem,hab,0.29270845651626587
allem,habe,0.3843282461166382
allem,haben,0.40290430188179016
allem,hat,0.398653507232666
allem,hatte,0.36610329151153564
allem,hatten,0.38593724370002747
allem,hier,0.4692234396934509
allem,hin,0.36249393224716187
allem,hinter,0.40920406579971313
allem,ich,0.44300377368927
allem,ihm,0.45047760009765625
allem,ihn,0.4018700420856476
allem,ihnen,0.4745239317417145
allem,ihr,0.4210737943649292
allem,ihre,0.3405436873435974
allem,ihrem,0.334987998008728
allem,ihren,0.3605514466762543
allem,ihrer,0.29726481437683105
allem,ihres,0.1789858639240265
allem,im,0.14870348572731018
allem,in,0.2033671885728836
allem,indem,0.3860868811607361
allem,ins,0.21739250421524048
allem,ist,0.46180081367492676
allem,jede,0.35259807109832764
allem,jedem,0.4619067311286926
allem,jeden,0.42827895283699036
allem,jeder,0.41254889965057373
allem,jedes,0.37256136536598206
allem,jene,0.5117579698562622
allem,jenem,0.3523136377334595
allem,jenen,0.5023795366287231
allem,jener,0.4075719118118286
allem,jenes,0.31229326128959656
allem,jetzt,0.4769805073738098
allem,kann,0.3778693675994873
allem,kein,0.3563414216041565
allem,keine,0.4090583920478821
allem,keinem,0.3840862810611725
allem,keinen,0.4045650064945221
allem,keiner,0.3630487620830536
allem,keines,0.3157416582107544
allem,können,0.3386247158050537
allem,könnte,0.3530939221382141
allem,machen,0.37135159969329834
allem,man,0.49587082862854004
allem,manche,0.4341191053390503
allem,manchem,0.4117682874202728
allem,manchen,0.46826624870300293
allem,mancher,0.3653414249420166
allem,manches,0.3843681216239929
allem,mein,0.2564661204814911
allem,meine,0.25741687417030334
allem,meinem,0.251952201128006
allem,meinen,0.33287692070007324
allem,meiner,0.24448168277740479
allem,meines,0.11703544110059738
allem,mich,0.39855003356933594
allem,mir,0.4242698848247528
allem,mit,0.49624377489089966
allem,muss,0.3999342918395996
allem,musste,0.3073524832725525
allem,nach,0.43852782249450684
allem,nicht,0.5336118340492249
allem,nichts,0.44803357124328613
allem,noch,0.5292916297912598
allem,nun,0.48436790704727173
allem,nur,0.5890389680862427
allem,ob,0.22823089361190796
allem,oder,0.3180012106895447
allem,ohne,0.3836727440357208
allem,sehr,0.49940383434295654
allem,sein,0.3855617642402649
allem,seine,0.3348267078399658
allem,seinem,0.3390651345252991
allem,seinen,0.3614705204963684
allem,seiner,0.2962987422943115
allem,seines,0.1875719130039215
allem,selbst,0.5079902410507202
allem,sich,0.485329806804657
allem,sie,0.5110853910446167
allem,sind,0.4469859004020691
allem,so,0.21437746286392212
allem,solche,0.43572551012039185
allem,solchem,0.36613115668296814
allem,solchen,0.41531771421432495
allem,solcher,0.3482217788696289
allem,solches,0.3506162464618683
allem,soll,0.3689878582954407
allem,sollte,0.4169367551803589
allem,sondern,0.5279360413551331
allem,sonst,0.476525217294693
allem,um,0.1663179099559784
allem,und,0.49229317903518677
allem,uns,0.44346702098846436
allem,unser,0.2473670095205307
allem,unsere,0.2654573619365692
allem,unserem,0.23012344539165497
allem,unseren,0.2747701108455658
allem,unseres,0.13196124136447906
allem,unter,0.41007545590400696
allem,viel,0.5225410461425781
allem,vom,0.21787682175636292
allem,von,0.34163227677345276
allem,vor,0.7128061056137085
allem,war,0.4204149544239044
allem,waren,0.43184202909469604
allem,warst,0.2102339267730713
allem,was,0.5745611786842346
allem,weg,0.33343589305877686
allem,weil,0.5820941925048828
allem,weiter,0.3691558241844177
allem,welche,0.4639648497104645
allem,welchem,0.3735043704509735
allem,welchen,0.4047819972038269
allem,welcher,0.37500452995300293
allem,welches,0.3901441693305969
allem,wenn,0.5529940724372864
allem,werde,0.36094582080841064
allem,werden,0.34969475865364075
allem,wie,0.5175188183784485
allem,wieder,0.4495285749435425
allem,will,0.3563317060470581
allem,wir,0.42723700404167175
allem,wird,0.3842054605484009
allem,wirst,0.23565277457237244
allem,wo,0.19904844462871552
allem,wollen,0.38137125968933105
allem,wollte,0.33362337946891785
allem,während,0.44138774275779724
allem,würde,0.3325083255767822
allem,würden,0.3586721122264862
allem,zu,0.15677490830421448
allem,zum,0.34074535965919495
allem,zur,0.2903696894645691
allem,zwar,0.5320237874984741
allem,zwischen,0.3949326276779175
allem,über,0.43435215950012207
allen,aller,0.6122725009918213
allen,alles,0.4819563031196594
allen,als,0.22337102890014648
allen,also,0.35727083683013916
allen,am,0.027321074157953262
allen,an,0.17952431738376617
allen,ander,0.387670636177063
allen,andere,0.3844492733478546
allen,anderem,0.39127272367477417
allen,anderen,0.701424241065979
allen,anderer,0.4160645306110382
allen,anderes,0.2846936583518982
allen,anderm,0.34181442856788635
allen,andern,0.5980187654495239
allen,anders,0.37016022205352783
allen,auch,0.4648936986923218
allen,auf,0.38231799006462097
allen,aus,0.35854262113571167
allen,bei,0.4561934769153595
allen,bin,0.21018970012664795
allen,bis,0.2773228585720062
allen,bist,0.19452573359012604
allen,da,0.09757070243358612
allen,damit,0.397007554769516
allen,dann,0.31445810198783875
allen,das,0.2509289085865021
allen,dass,0.3074241280555725
allen,dasselbe,0.35224542021751404
allen,dazu,0.31525418162345886
allen,daß,0.3133639097213745
allen,dein,0.16370777785778046
allen,deine,0.27884215116500854
allen,deinem,0.34539949893951416
allen,deinen,0.45489367842674255
allen,deiner,0.31802594661712646
allen,deines,0.2978440821170807
allen,dem,0.3981453776359558
allen,demselben,0.403039813041687
allen,den,0.6233513355255127
allen,denn,0.31932884454727173
allen,denselben,0.5361758470535278
allen,der,0.3727946877479553
allen,derer,0.2662106156349182
allen,derselbe,0.20900613069534302
allen,derselben,0.3659358024597168
allen,des,0.3015705347061157
allen,desselben,0.32699838280677795
allen,dessen,0.21866774559020996
allen,dich,0.27944329380989075
allen,die,0.40876662731170654
allen,dies,0.39959585666656494
allen,diese,0.4111146926879883
allen,dieselbe,0.3092186450958252
allen,dieselben,0.4970077872276306
allen,diesem,0.4611837863922119
allen,diesen,0.6509368419647217
allen,dieser,0.45357489585876465
allen,dieses,0.3249606490135193
allen,dir,0.42303037643432617
allen,doch,0.3832343518733978
allen,dort,0.35123711824417114
allen,du,0.08854682743549347
allen,durch,0.2598783075809479
allen,ein,0.22617553174495697
allen,eine,0.21228879690170288
allen,einem,0.3807324171066284
allen,einen,0.38214051723480225
allen,einer,0.27400702238082886
allen,eines,0.3040231168270111
allen,einig,0.32332468032836914
allen,einige,0.458940327167511
allen,einigem,0.37937304377555847
allen,einigen,0.6811703443527222
allen,einiger,0.41873422265052795
allen,einiges,0.36345335841178894
allen,einmal,0.37774771451950073
allen,er,0.05744008347392082
allen,es,0.15342026948928833
allen,etwas,0.30615687370300293
allen,euch,0.4560747742652893
allen,euer,0.19908711314201355
allen,eure,0.3418770730495453
allen,eurem,0.3290756940841675
allen,euren,0.5085026025772095
allen,eurer,0.34265342354774475
allen,eures,0.26856181025505066
allen,für,0.33149391412734985
allen,gegen,0.26287639141082764
allen,gewesen,0.1986905336380005
allen,hab,0.27844300866127014
allen,habe,0.31016218662261963
allen,haben,0.36958372592926025
allen,hat,0.28797775506973267
allen,hatte,0.23317766189575195
allen,hatten,0.32562369108200073
allen,hier,0.3936244547367096
allen,hin,0.3032432198524475
allen,hinter,0.3290810286998749
allen,ich,0.3411842882633209
allen,ihm,0.42308855056762695
allen,ihn,0.31551796197891235
allen,ihnen,0.454677551984787
allen,ihr,0.3313835859298706
allen,ihre,0.3155762255191803
allen,ihrem,0.32916152477264404
allen,ihren,0.558983325958252
allen,ihrer,0.3297937214374542
allen,ihres,0.33626943826675415
allen,im,0.05399021878838539
allen,in,0.18112294375896454
allen,indem,0.2816213071346283
allen,ins,0.0856422707438469
allen,ist,0.2917540669441223
allen,jede,0.3216524124145508
allen,jedem,0.540574848651886
allen,jeden,0.4505229592323303
allen,jeder,0.39262428879737854
allen,jedes,0.33303302526474
allen,jene,0.4640105962753296
allen,jenem,0.4058637022972107
allen,jenen,0.6551141738891602
allen,jener,0.4341724216938019
allen,jenes,0.28169721364974976
allen,jetzt,0.3780490458011627
allen,kann,0.30076757073402405
allen,kein,0.2125644087791443
allen,keine,0.3817722201347351
allen,keinem,0.4724850356578827
allen,keinen,0.4622756242752075
allen,keiner,0.41506898403167725
allen,keines,0.4382166564464569
allen,können,0.33557114005088806
allen,könnte,0.18073412775993347
allen,machen,0.2854607105255127
allen,man,0.34669622778892517
allen,manche,0.39062243700027466
allen,manchem,0.39810892939567566
allen,manchen,0.6609219908714294
allen,mancher,0.32534921169281006
allen,manches,0.2577413320541382
allen,mein,0.18588945269584656
allen,meine,0.27210405468940735
allen,meinem,0.3597298264503479
allen,meinen,0.49970129132270813
allen,meiner,0.32858091592788696
allen,meines,0.3049108386039734
allen,mich,0.30410686135292053
allen,mir,0.42427515983581543
allen,mit,0.48571449518203735
allen,muss,0.2758139967918396
allen,musste,0.1683885008096695
allen,nach,0.3378535509109497
allen,nicht,0.41057026386260986
allen,nichts,0.37489694356918335
allen,noch,0.41996946930885315
allen,nun,0.38508641719818115
allen,nur,0.4343647360801697
allen,ob,0.05758330971002579
allen,oder,0.19386717677116394
allen,ohne,0.3579409718513489
allen,sehr,0.40434569120407104
allen,sein,0.23855051398277283
allen,seine,0.27317488193511963
allen,seinem,0.36711880564689636
allen,seinen,0.5190768241882324
allen,seiner,0.3362117409706116
allen,seines,0.32439297437667847
allen,selbst,0.3315672278404236
allen,sich,0.3624027371406555
allen,sie,0.33968427777290344
allen,sind,0.3810517191886902
allen,so,0.12228584289550781
allen,solche,0.36701053380966187
allen,solchem,0.31653252243995667
allen,solchen,0.5295321345329285
allen,solcher,0.35037723183631897
allen,solches,0.22847750782966614
allen,soll,0.23719945549964905
allen,sollte,0.27321669459342957
allen,sondern,0.3142783045768738
allen,sonst,0.39856046438217163
allen,um,0.046893876045942307
allen,und,0.32132023572921753
allen,uns,0.4540916681289673
allen,unser,0.201705202460289
allen,unsere,0.3657788038253784
allen,unserem,0.36604243516921997
allen,unseren,0.5859372615814209
allen,unseres,0.32238397002220154
allen,unter,0.42523568868637085
allen,viel,0.38424402475357056
allen,vom,0.17337647080421448
allen,von,0.4720521867275238
allen,vor,0.3764134645462036
allen,war,0.23431429266929626
allen,waren,0.32594549655914307
allen,warst,0.14600560069084167
allen,was,0.34996503591537476
allen,weg,0.27363070845603943
allen,weil,0.30564722418785095
allen,weiter,0.32802844047546387
allen,welche,0.3814906179904938
allen,welchem,0.32401248812675476
allen,welchen,0.5098059177398682
allen,welcher,0.3195165991783142
allen,welches,0.2606268525123596
allen,wenn,0.315527081489563
allen,werde,0.2844163179397583
allen,werden,0.3221842646598816
allen,wie,0.34640347957611084
allen,wieder,0.37319833040237427
allen,will,0.20900408923625946
allen,wir,0.37754106521606445
allen,wird,0.30677467584609985
allen,wirst,0.23037467896938324
allen,wo,0.05399159714579582
allen,wollen,0.3197999596595764
allen,wollte,0.19176246225833893
allen,während,0.2944459319114685
allen,würde,0.24301892518997192
allen,würden,0.30063652992248535
allen,zu,0.16536515951156616
allen,zum,0.2500917315483093
allen,zur,0.23455598950386047
allen,zwar,0.3527188301086426
allen,zwischen,0.38411015272140503
allen,über,0.3415122628211975
aller,alles,0.36133357882499695
aller,als,0.3474350869655609
